id,date,city,lat,long,pop,shop,brand,container,capacity,price,quantity
1307,31/03/13,Thessaloniki,40.64361,22.93086,347001,shop_4,gazoza,glass,500ml,0.52,64389
1308,31/03/13,Thessaloniki,40.64361,22.93086,347001,shop_4,gazoza,plastic,1.5lt,0.56,52415
1309,31/03/13,Thessaloniki,40.64361,22.93086,347001,shop_4,gazoza,can,330ml,0.29,62186
1310,31/03/13,Thessaloniki,40.64361,22.93086,347001,shop_4,lemon-boost,glass,500ml,0.76,34537
1311,31/03/13,Thessaloniki,40.64361,22.93086,347001,shop_4,lemon-boost,plastic,1.5lt,1.81,19725
1312,31/03/13,Thessaloniki,40.64361,22.93086,347001,shop_4,lemon-boost,can,330ml,0.59,19930
1313,31/03/13,Athens,37.96245,23.68708,671022,shop_3,kinder-cola,glass,500ml,1.16,11556
1314,31/03/13,Athens,37.96245,23.68708,671022,shop_3,kinder-cola,plastic,1.5lt,2.15,9351
1315,31/03/13,Athens,37.96245,23.68708,671022,shop_3,kinder-cola,can,330ml,0.78,11052
1316,31/03/13,Athens,37.96245,23.68708,671022,shop_3,adult-cola,glass,500ml,1.12,15318
1317,31/03/13,Athens,37.96245,23.68708,671022,shop_3,adult-cola,plastic,1.5lt,3.11,8058
1318,31/03/13,Athens,37.96245,23.68708,671022,shop_3,orange-power,glass,500ml,0.76,25507
1319,31/03/13,Athens,37.96245,23.68708,671022,shop_3,orange-power,can,330ml,0.41,28627
1320,31/03/13,Athens,37.96245,23.68708,671022,shop_3,gazoza,glass,500ml,0.65,24833
1321,31/03/13,Athens,37.96245,23.68708,671022,shop_3,gazoza,plastic,1.5lt,1.02,20611
1322,31/03/13,Athens,37.96245,23.68708,671022,shop_3,gazoza,can,330ml,0.28,42378
1323,31/03/13,Athens,37.96245,23.68708,671022,shop_3,lemon-boost,glass,500ml,1.1,10892
1324,31/03/13,Athens,37.96245,23.68708,671022,shop_3,lemon-boost,can,330ml,0.5,18836
1325,31/03/13,Larisa,39.63689,22.41761,139242,shop_5,kinder-cola,glass,500ml,1.01,13687
1326,31/03/13,Larisa,39.63689,22.41761,139242,shop_5,kinder-cola,plastic,1.5lt,2.89,9335
1327,31/03/13,Larisa,39.63689,22.41761,139242,shop_5,kinder-cola,can,330ml,0.74,16125
1328,31/03/13,Larisa,39.63689,22.41761,139242,shop_5,adult-cola,glass,500ml,1.15,15934
1329,31/03/13,Larisa,39.63689,22.41761,139242,shop_5,adult-cola,plastic,1.5lt,2.92,10445
1330,31/03/13,Larisa,39.63689,22.41761,139242,shop_5,gazoza,glass,500ml,0.68,25882
1331,31/03/13,Larisa,39.63689,22.41761,139242,shop_5,gazoza,can,330ml,0.2,58831
1332,31/03/13,Larisa,39.63689,22.41761,139242,shop_5,lemon-boost,glass,500ml,0.73,18334
1333,31/03/13,Larisa,39.63689,22.41761,139242,shop_5,lemon-boost,plastic,1.5lt,2.26,9823
1334,31/03/13,Larisa,39.63689,22.41761,139242,shop_5,gazoza,plastic,1.5lt,0.61,33339
1335,31/03/13,Irakleion,35.32787,25.14341,135432,shop_2,orange-power,plastic,1.5lt,1.77,23586
1336,31/03/13,Patra,38.24444,21.73444,166301,shop_6,gazoza,plastic,1.5lt,0.68,54119
1337,31/03/13,Larisa,39.63689,22.41761,139242,shop_5,orange-power,glass,500ml,0.99,19515
1338,31/03/13,Larisa,39.63689,22.41761,139242,shop_5,orange-power,can,330ml,0.4,36006
1339,31/03/13,Athens,37.97945,23.71622,671022,shop_1,orange-power,can,330ml,0.51,32519
1340,31/03/13,Athens,37.97945,23.71622,671022,shop_1,kinder-cola,can,330ml,0.78,12597
1341,31/03/13,Athens,37.96245,23.68708,671022,shop_3,orange-power,plastic,1.5lt,0.88,27022
1342,31/03/13,Thessaloniki,40.64361,22.93086,347001,shop_4,kinder-cola,can,330ml,0.68,20013
1343,31/03/13,Larisa,39.63689,22.41761,139242,shop_5,adult-cola,can,330ml,0.71,16165
1344,31/03/13,Athens,37.96245,23.68708,671022,shop_3,lemon-boost,plastic,1.5lt,1.61,13034
1345,31/03/13,Irakleion,35.32787,25.14341,135432,shop_2,gazoza,glass,500ml,0.63,42115
1346,31/03/13,Larisa,39.63689,22.41761,139242,shop_5,orange-power,plastic,1.5lt,2.17,10434
1347,31/03/13,Irakleion,35.32787,25.14341,135432,shop_2,adult-cola,can,330ml,0.61,25939
1348,31/03/13,Larisa,39.63689,22.41761,139242,shop_5,lemon-boost,can,330ml,0.21,40712
1349,31/03/13,Athens,37.96245,23.68708,671022,shop_3,adult-cola,can,330ml,0.58,20893
1350,30/04/13,Athens,37.97945,23.71622,671022,shop_1,kinder-cola,plastic,1.5lt,2.97,11883
1351,30/04/13,Athens,37.97945,23.71622,671022,shop_1,kinder-cola,can,330ml,0.98,9795
1352,30/04/13,Athens,37.97945,23.71622,671022,shop_1,adult-cola,glass,500ml,1.23,19544
1353,30/04/13,Athens,37.97945,23.71622,671022,shop_1,adult-cola,plastic,1.5lt,2.94,13601
1354,30/04/13,Athens,37.97945,23.71622,671022,shop_1,adult-cola,can,330ml,0.32,45249
1355,30/04/13,Athens,37.97945,23.71622,671022,shop_1,orange-power,glass,500ml,1.07,18948
1356,30/04/13,Athens,37.97945,23.71622,671022,shop_1,orange-power,plastic,1.5lt,1.72,22600
1357,30/04/13,Athens,37.97945,23.71622,671022,shop_1,orange-power,can,330ml,0.22,75393
1358,30/04/13,Athens,37.97945,23.71622,671022,shop_1,gazoza,glass,500ml,0.54,49301
1359,30/04/13,Athens,37.97945,23.71622,671022,shop_1,gazoza,plastic,1.5lt,0.96,34049
1360,30/04/13,Athens,37.97945,23.71622,671022,shop_1,gazoza,can,330ml,0.29,51748
1361,30/04/13,Athens,37.97945,,671022,shop_1,lemon-boost,glass,500ml,0.98,17899
1362,30/04/13,Athens,37.97945,23.71622,671022,shop_1,lemon-boost,plastic,1.5lt,2.62,8335
1363,30/04/13,Irakleion,35.32787,25.14341,135432,shop_2,kinder-cola,glass,500ml,1.16,18847
1364,30/04/13,Irakleion,35.32787,25.14341,135432,shop_2,kinder-cola,plastic,1.5lt,3.76,9783
1365,30/04/13,Irakleion,35.32787,25.14341,135432,shop_2,kinder-cola,can,330ml,0.73,20747
1366,30/04/13,Irakleion,35.32787,25.14341,135432,shop_2,adult-cola,plastic,1.5lt,1.8,24667
1367,30/04/13,Irakleion,35.32787,25.14341,135432,shop_2,adult-cola,can,330ml,0.76,28273
1368,30/04/13,Irakleion,35.32787,25.14341,135432,shop_2,orange-power,plastic,1.5lt,1.22,33860
1369,30/04/13,Irakleion,35.32787,25.14341,135432,shop_2,orange-power,can,330ml,0.31,72766
1370,30/04/13,Irakleion,35.32787,25.14341,135432,shop_2,gazoza,glass,500ml,0.62,41765
1371,30/04/13,Irakleion,35.32787,25.14341,135432,shop_2,gazoza,plastic,1.5lt,1.08,32795
1372,30/04/13,Irakleion,35.32787,25.14341,135432,shop_2,gazoza,can,330ml,0.34,55462
1373,30/04/13,Irakleion,35.32787,25.14341,135432,shop_2,lemon-boost,glass,500ml,1.14,18196
1374,30/04/13,Irakleion,35.32787,25.14341,135432,shop_2,lemon-boost,plastic,1.5lt,1.55,25620
1375,30/04/13,Irakleion,35.32787,25.14341,135432,shop_2,lemon-boost,can,330ml,0.53,26101
1376,30/04/13,Patra,38.24444,21.73444,166301,shop_6,kinder-cola,glass,500ml,1.18,25977
1377,30/04/13,Patra,38.24444,21.73444,166301,shop_6,adult-cola,glass,500ml,1.15,34113
1378,30/04/13,Patra,38.24444,21.73444,166301,shop_6,adult-cola,plastic,1.5lt,3.13,20573
1379,30/04/13,Patra,38.24444,21.73444,166301,shop_6,adult-cola,can,330ml,0.64,52087
1380,30/04/13,Patra,38.24444,21.73444,166301,shop_6,orange-power,glass,500ml,0.93,40949
1381,30/04/13,Patra,38.24444,21.73444,166301,shop_6,orange-power,plastic,1.5lt,1.59,43043
1382,30/04/13,Patra,38.24444,21.73444,166301,shop_6,gazoza,plastic,1.5lt,0.86,60368
1383,30/04/13,Patra,38.24444,21.73444,166301,shop_6,gazoza,can,330ml,0.32,71978
1384,30/04/13,Patra,38.24444,21.73444,166301,shop_6,lemon-boost,glass,500ml,1.02,28517
1385,30/04/13,Patra,38.24444,21.73444,166301,shop_6,lemon-boost,plastic,1.5lt,1.77,30662
1386,30/04/13,Patra,38.24444,21.73444,166301,shop_6,lemon-boost,can,330ml,0.67,25809
1387,30/04/13,Thessaloniki,40.64361,22.93086,347001,shop_4,kinder-cola,glass,500ml,0.99,21247
1388,30/04/13,Thessaloniki,40.64361,22.93086,347001,shop_4,kinder-cola,plastic,1.5lt,2.31,19142
1389,30/04/13,Thessaloniki,40.64361,22.93086,347001,shop_4,kinder-cola,can,330ml,0.71,22737
1390,30/04/13,Thessaloniki,40.64361,22.93086,347001,shop_4,adult-cola,glass,500ml,1.08,37235
1391,30/04/13,Thessaloniki,40.64361,22.93086,347001,shop_4,adult-cola,can,330ml,0.69,35830
1392,30/04/13,Thessaloniki,40.64361,22.93086,347001,shop_4,orange-power,glass,500ml,0.94,34116
1393,30/04/13,Thessaloniki,40.64361,22.93086,347001,shop_4,orange-power,plastic,1.5lt,1.63,31381
1394,30/04/13,Thessaloniki,40.64361,22.93086,347001,shop_4,orange-power,can,330ml,0.58,32073
1395,30/04/13,Thessaloniki,40.64361,22.93086,347001,shop_4,gazoza,glass,500ml,0.59,63662
1396,30/04/13,Thessaloniki,40.64361,22.93086,347001,shop_4,gazoza,plastic,1.5lt,0.64,47861
1397,30/04/13,Thessaloniki,40.64361,22.93086,347001,shop_4,gazoza,can,330ml,0.35,51807
1398,30/04/13,Thessaloniki,40.64361,22.93086,347001,shop_4,lemon-boost,glass,500ml,0.96,24371
1399,30/04/13,Thessaloniki,40.64361,22.93086,347001,shop_4,lemon-boost,plastic,1.5lt,2.15,18742
1400,30/04/13,Thessaloniki,40.64361,22.93086,347001,shop_4,lemon-boost,can,330ml,0.57,34558
1401,30/04/13,Athens,37.96245,23.68708,671022,shop_3,kinder-cola,glass,500ml,1.19,12026
1402,30/04/13,Athens,37.96245,23.68708,671022,shop_3,kinder-cola,plastic,1.5lt,3.74,6330
1403,30/04/13,Athens,37.96245,23.68708,671022,shop_3,adult-cola,plastic,1.5lt,0.86,23479
1404,30/04/13,Athens,37.96245,23.68708,671022,shop_3,adult-cola,can,330ml,0.84,14073
1405,30/04/13,Athens,37.96245,23.68708,671022,shop_3,orange-power,glass,500ml,1.02,16090
1406,30/04/13,Athens,37.96245,23.68708,671022,shop_3,orange-power,plastic,1.5lt,1.43,23220
1407,30/04/13,Athens,37.96245,23.68708,671022,shop_3,orange-power,can,330ml,0.51,26583
1408,30/04/13,Athens,37.96245,23.68708,671022,shop_3,gazoza,glass,500ml,0.52,40653
1409,30/04/13,Athens,37.96245,23.68708,671022,shop_3,gazoza,plastic,1.5lt,1.2,18693
1410,30/04/13,Athens,37.96245,23.68708,671022,shop_3,gazoza,can,330ml,0.3,42356
1411,30/04/13,Athens,37.96245,23.68708,671022,shop_3,lemon-boost,plastic,1.5lt,2.32,12298
1412,30/04/13,Athens,37.96245,,671022,shop_3,lemon-boost,can,330ml,0.61,13835
1413,30/04/13,Larisa,39.63689,22.41761,139242,shop_5,kinder-cola,glass,500ml,1.2,13220
1414,30/04/13,Larisa,39.63689,22.41761,139242,shop_5,kinder-cola,plastic,1.5lt,3.65,8097
1415,30/04/13,Larisa,39.63689,22.41761,139242,shop_5,kinder-cola,can,330ml,0.92,12866
1416,30/04/13,Larisa,39.63689,22.41761,139242,shop_5,adult-cola,glass,500ml,1.1,21497
1417,30/04/13,Larisa,39.63689,22.41761,139242,shop_5,adult-cola,plastic,1.5lt,2.13,19650
1418,30/04/13,Larisa,39.63689,22.41761,139242,shop_5,orange-power,glass,500ml,0.44,52169
1419,30/04/13,Larisa,39.63689,22.41761,139242,shop_5,orange-power,plastic,1.5lt,2.17,15231
1420,30/04/13,Larisa,39.63689,22.41761,139242,shop_5,orange-power,can,330ml,0.42,39853
1421,30/04/13,Larisa,39.63689,22.41761,139242,shop_5,gazoza,plastic,1.5lt,0.44,45953
1422,30/04/13,Larisa,39.63689,22.41761,139242,shop_5,lemon-boost,glass,500ml,1.03,15859
1423,30/04/13,Larisa,39.63689,22.41761,139242,shop_5,lemon-boost,plastic,1.5lt,1.96,18791
1424,30/04/13,Athens,37.97945,23.71622,671022,shop_1,kinder-cola,glass,500ml,0.99,17645
1425,30/04/13,Patra,38.24444,21.73444,166301,shop_6,orange-power,can,330ml,0.32,90537
1426,30/04/13,Larisa,39.63689,22.41761,139242,shop_5,lemon-boost,can,330ml,0.38,32820
1427,30/04/13,Larisa,39.63689,22.41761,139242,shop_5,adult-cola,can,330ml,0.65,24556
1428,30/04/13,Athens,37.97945,23.71622,671022,shop_1,lemon-boost,can,330ml,0.63,21727
1429,30/04/13,Athens,37.96245,23.68708,671022,shop_3,kinder-cola,can,330ml,0.62,23026
1430,30/04/13,Larisa,39.63689,22.41761,139242,shop_5,gazoza,glass,500ml,0.59,31424
1431,30/04/13,Athens,37.96245,23.68708,671022,shop_3,adult-cola,glass,500ml,1.26,13352
1432,30/04/13,Patra,38.24444,21.73444,166301,shop_6,kinder-cola,plastic,1.5lt,3.42,15690
1433,30/04/13,Thessaloniki,40.64361,22.93086,347001,shop_4,adult-cola,plastic,1.5lt,2.42,24720
1434,30/04/13,Irakleion,35.32787,25.14341,135432,shop_2,adult-cola,glass,500ml,1.01,32226
1435,30/04/13,Larisa,39.63689,22.41761,139242,shop_5,gazoza,can,330ml,0.29,50780
1436,30/04/13,Patra,38.24444,21.73444,166301,shop_6,gazoza,glass,500ml,0.65,63159
1437,30/04/13,Patra,38.24444,21.73444,166301,shop_6,kinder-cola,can,330ml,0.66,32017
1438,30/04/13,Athens,37.96245,23.68708,671022,shop_3,lemon-boost,glass,500ml,0.91,20071
1439,30/04/13,Irakleion,35.32787,25.14341,135432,shop_2,orange-power,glass,500ml,0.96,29466
1440,31/05/13,Athens,37.97945,23.71622,671022,shop_1,kinder-cola,glass,500ml,1.03,20883
1441,31/05/13,Athens,37.97945,23.71622,671022,shop_1,kinder-cola,plastic,1.5lt,2.99,13658
1442,31/05/13,Athens,37.97945,23.71622,671022,shop_1,kinder-cola,can,330ml,0.65,24227
1443,31/05/13,Athens,37.97945,23.71622,671022,shop_1,adult-cola,glass,500ml,1.14,26651
1444,31/05/13,Athens,37.97945,23.71622,671022,shop_1,adult-cola,plastic,1.5lt,3.77,6814
1445,31/05/13,Athens,37.97945,23.71622,671022,shop_1,orange-power,glass,500ml,0.9,36662
1446,31/05/13,Athens,37.97945,23.71622,671022,shop_1,orange-power,plastic,1.5lt,1.16,35674
1447,31/05/13,Athens,37.97945,23.71622,671022,shop_1,orange-power,can,330ml,0.31,63705
1448,31/05/13,Athens,37.97945,23.71622,671022,shop_1,gazoza,glass,500ml,0.64,40590
1449,31/05/13,Athens,37.97945,23.71622,671022,shop_1,lemon-boost,glass,500ml,0.94,19053
1450,31/05/13,Athens,37.97945,23.71622,671022,shop_1,lemon-boost,plastic,1.5lt,1.33,23451
1451,31/05/13,Athens,37.97945,23.71622,671022,shop_1,lemon-boost,can,330ml,0.53,34865
1452,31/05/13,Irakleion,35.32787,25.14341,135432,shop_2,kinder-cola,glass,500ml,1.02,24073
1453,31/05/13,Irakleion,35.32787,25.14341,135432,shop_2,kinder-cola,plastic,1.5lt,3.77,10871
1454,31/05/13,Irakleion,35.32787,25.14341,135432,shop_2,kinder-cola,can,330ml,0.56,32104
1455,31/05/13,Irakleion,35.32787,25.14341,135432,shop_2,adult-cola,glass,500ml,1.11,28578
1456,31/05/13,Irakleion,35.32787,25.14341,135432,shop_2,adult-cola,plastic,1.5lt,2.52,25702
1457,31/05/13,Irakleion,35.32787,25.14341,135432,shop_2,adult-cola,can,330ml,0.62,40094
1458,31/05/13,Irakleion,35.32787,25.14341,135432,shop_2,orange-power,glass,500ml,0.77,49963
1459,31/05/13,Irakleion,35.32787,25.14341,135432,shop_2,orange-power,plastic,1.5lt,1.85,29286
1460,31/05/13,Irakleion,35.32787,25.14341,135432,shop_2,orange-power,can,330ml,0.49,53172
1461,31/05/13,Irakleion,35.32787,25.14341,135432,shop_2,gazoza,glass,500ml,0.65,44599
1462,31/05/13,Irakleion,35.32787,25.14341,135432,shop_2,gazoza,plastic,1.5lt,1.08,42876
1463,31/05/13,Irakleion,35.32787,25.14341,135432,shop_2,gazoza,can,330ml,0.36,50325
1464,31/05/13,Irakleion,35.32787,25.14341,135432,shop_2,lemon-boost,glass,500ml,0.87,29259
1465,31/05/13,Irakleion,35.32787,25.14341,135432,shop_2,lemon-boost,plastic,1.5lt,2.55,15200
1466,31/05/13,Patra,38.24444,21.73444,166301,shop_6,kinder-cola,glass,500ml,1.11,34502
1467,31/05/13,Patra,38.24444,21.73444,166301,shop_6,kinder-cola,plastic,1.5lt,4.32,10368
1468,31/05/13,Patra,38.24444,21.73444,166301,shop_6,kinder-cola,can,330ml,0.62,36890
1469,31/05/13,Patra,38.24444,21.73444,166301,shop_6,adult-cola,glass,500ml,0.88,56801
1470,31/05/13,Patra,38.24444,21.73444,166301,shop_6,adult-cola,plastic,1.5lt,2.86,26241
1471,31/05/13,Patra,38.24444,21.73444,166301,shop_6,adult-cola,can,330ml,0.54,65913
1472,31/05/13,Patra,38.24444,21.73444,166301,shop_6,orange-power,glass,500ml,0.57,91468
1473,31/05/13,Patra,38.24444,21.73444,166301,shop_6,orange-power,plastic,1.5lt,2.15,30977
1474,31/05/13,Patra,38.24444,21.73444,166301,shop_6,orange-power,can,330ml,0.21,132062
1475,31/05/13,Patra,38.24444,21.73444,166301,shop_6,gazoza,glass,500ml,0.58,76522
1476,31/05/13,Patra,38.24444,21.73444,166301,shop_6,gazoza,can,330ml,0.3,101017
1477,31/05/13,Patra,38.24444,21.73444,166301,shop_6,lemon-boost,glass,500ml,1.17,22841
1478,31/05/13,Patra,38.24444,21.73444,166301,shop_6,lemon-boost,plastic,1.5lt,2.61,19099
1479,31/05/13,Patra,38.24444,21.73444,166301,shop_6,lemon-boost,can,330ml,0.4,64206
1480,31/05/13,Thessaloniki,40.64361,22.93086,347001,shop_4,kinder-cola,glass,500ml,1,31371
1481,31/05/13,Thessaloniki,40.64361,22.93086,347001,shop_4,kinder-cola,can,330ml,0.59,34987
1482,31/05/13,Thessaloniki,40.64361,22.93086,347001,shop_4,adult-cola,glass,500ml,1.1,37585
1483,31/05/13,Thessaloniki,40.64361,22.93086,347001,shop_4,adult-cola,plastic,1.5lt,3.03,20783
1484,31/05/13,Thessaloniki,40.64361,22.93086,347001,shop_4,adult-cola,can,330ml,0.45,57131
1485,31/05/13,Thessaloniki,40.64361,22.93086,347001,shop_4,orange-power,glass,500ml,0.77,51751
1486,31/05/13,Thessaloniki,40.64361,22.93086,347001,shop_4,orange-power,plastic,1.5lt,1.54,44169
1487,31/05/13,Thessaloniki,40.64361,22.93086,347001,shop_4,orange-power,can,330ml,0.53,48524
1488,31/05/13,Thessaloniki,40.64361,22.93086,347001,shop_4,gazoza,glass,500ml,0.66,45355
1489,31/05/13,Thessaloniki,40.64361,22.93086,347001,shop_4,gazoza,plastic,1.5lt,1.03,44668
1490,31/05/13,Thessaloniki,40.64361,22.93086,347001,shop_4,gazoza,can,330ml,0.27,86229
1491,31/05/13,Thessaloniki,40.64361,22.93086,347001,shop_4,lemon-boost,glass,500ml,0.91,32971
1492,31/05/13,Thessaloniki,40.64361,22.93086,347001,shop_4,lemon-boost,plastic,1.5lt,2.06,23317
1493,31/05/13,Athens,37.96245,23.68708,671022,shop_3,kinder-cola,glass,500ml,1.53,8271
1494,31/05/13,Athens,37.96245,23.68708,671022,shop_3,kinder-cola,plastic,1.5lt,2.98,10936
1495,31/05/13,Athens,37.96245,23.68708,671022,shop_3,kinder-cola,can,330ml,0.76,14398
1496,31/05/13,Athens,37.96245,23.68708,671022,shop_3,adult-cola,plastic,1.5lt,3.14,11529
1497,31/05/13,Athens,37.96245,23.68708,671022,shop_3,adult-cola,can,330ml,0.81,18756
1498,31/05/13,Athens,37.96245,23.68708,671022,shop_3,orange-power,glass,500ml,0.72,34963
1499,31/05/13,Athens,37.96245,23.68708,671022,shop_3,orange-power,plastic,1.5lt,2.24,12520
1500,31/05/13,Athens,37.96245,23.68708,671022,shop_3,gazoza,glass,500ml,0.65,31627
1501,31/05/13,Athens,37.96245,23.68708,671022,shop_3,gazoza,can,330ml,0.27,54046
1502,31/05/13,Athens,37.96245,23.68708,671022,shop_3,lemon-boost,glass,500ml,0.88,18915
1503,31/05/13,Athens,37.96245,23.68708,671022,shop_3,lemon-boost,plastic,1.5lt,1.95,17315
1504,31/05/13,Athens,37.96245,23.68708,671022,shop_3,lemon-boost,can,330ml,0.56,18012
1505,31/05/13,Larisa,39.63689,22.41761,139242,shop_5,kinder-cola,plastic,1.5lt,3.12,9407
1506,31/05/13,Larisa,39.63689,22.41761,139242,shop_5,adult-cola,glass,500ml,1.13,22950
1507,31/05/13,Larisa,39.63689,22.41761,139242,shop_5,adult-cola,can,330ml,0.57,37398
1508,31/05/13,Larisa,39.63689,22.41761,139242,shop_5,orange-power,glass,500ml,0.86,34520
1509,31/05/13,Larisa,39.63689,22.41761,139242,shop_5,orange-power,plastic,1.5lt,1.88,24048
1510,31/05/13,Larisa,39.63689,22.41761,139242,shop_5,orange-power,can,330ml,0.45,41536
1511,31/05/13,Larisa,39.63689,22.41761,139242,shop_5,gazoza,glass,500ml,0.47,63515
1512,31/05/13,Larisa,39.63689,22.41761,139242,shop_5,gazoza,plastic,1.5lt,1.13,27078
1513,31/05/13,Larisa,,22.41761,139242,shop_5,gazoza,can,330ml,0.33,41589
1514,31/05/13,Larisa,39.63689,22.41761,139242,shop_5,lemon-boost,glass,500ml,0.81,25665
1515,31/05/13,Larisa,39.63689,22.41761,139242,shop_5,lemon-boost,plastic,1.5lt,2.61,10186
1516,31/05/13,Larisa,39.63689,22.41761,139242,shop_5,lemon-boost,can,330ml,0.43,33465
1517,31/05/13,Athens,37.96245,23.68708,671022,shop_3,orange-power,can,330ml,0.59,20970
1518,31/05/13,Larisa,39.63689,22.41761,139242,shop_5,kinder-cola,glass,500ml,1.29,16506
1519,31/05/13,Athens,37.97945,23.71622,671022,shop_1,adult-cola,can,330ml,0.57,37089
1520,31/05/13,Thessaloniki,40.64361,22.93086,347001,shop_4,kinder-cola,plastic,1.5lt,2.43,17442
1521,31/05/13,Athens,37.97945,23.71622,671022,shop_1,gazoza,can,330ml,0.3,60296
1522,31/05/13,Larisa,39.63689,22.41761,139242,shop_5,adult-cola,plastic,1.5lt,3.33,10408
1523,31/05/13,Athens,37.96245,23.68708,671022,shop_3,gazoza,plastic,1.5lt,1.11,26166
1524,31/05/13,Athens,37.96245,23.68708,671022,shop_3,adult-cola,glass,500ml,1.14,20900
1525,31/05/13,Irakleion,35.32787,25.14341,135432,shop_2,lemon-boost,can,330ml,0.61,27664
1526,31/05/13,Thessaloniki,40.64361,22.93086,347001,shop_4,lemon-boost,can,330ml,0.44,53401
1527,31/05/13,Athens,37.97945,23.71622,671022,shop_1,gazoza,plastic,1.5lt,1.14,29312
1528,31/05/13,Larisa,39.63689,22.41761,139242,shop_5,kinder-cola,can,330ml,0.44,23969
1529,31/05/13,Patra,38.24444,21.73444,166301,shop_6,gazoza,plastic,1.5lt,1.07,52414
1530,30/06/13,Athens,37.97945,23.71622,671022,shop_1,kinder-cola,glass,500ml,1.48,13828
1531,30/06/13,Athens,37.97945,23.71622,671022,shop_1,kinder-cola,can,330ml,1,11863
1532,30/06/13,Athens,37.97945,23.71622,671022,shop_1,adult-cola,glass,500ml,0.9,34937
1533,30/06/13,Athens,37.97945,23.71622,671022,shop_1,adult-cola,plastic,1.5lt,3.12,14733
1534,30/06/13,Athens,37.97945,23.71622,671022,shop_1,adult-cola,can,330ml,0.63,37078
1535,30/06/13,Athens,37.97945,23.71622,671022,shop_1,orange-power,glass,500ml,0.81,41294
1536,30/06/13,Athens,37.97945,23.71622,671022,shop_1,orange-power,plastic,1.5lt,1.54,30837
1537,30/06/13,Athens,37.97945,23.71622,671022,shop_1,orange-power,can,330ml,0.59,31515
1538,30/06/13,Athens,37.97945,23.71622,671022,shop_1,gazoza,can,330ml,0.2,100994
1539,30/06/13,Athens,37.97945,23.71622,671022,shop_1,lemon-boost,plastic,1.5lt,1.9,20064
1540,30/06/13,Athens,37.97945,23.71622,671022,shop_1,lemon-boost,can,330ml,0.41,39973
1541,30/06/13,Irakleion,35.32787,25.14341,135432,shop_2,kinder-cola,glass,500ml,1.39,20405
1542,30/06/13,Irakleion,35.32787,25.14341,135432,shop_2,kinder-cola,plastic,1.5lt,2.81,16680
1543,30/06/13,Irakleion,35.32787,25.14341,135432,shop_2,kinder-cola,can,330ml,0.65,36243
1544,30/06/13,Irakleion,35.32787,25.14341,135432,shop_2,adult-cola,glass,500ml,0.9,49254
1545,30/06/13,Irakleion,35.32787,25.14341,135432,shop_2,adult-cola,plastic,1.5lt,2.18,29728
1546,30/06/13,Irakleion,35.32787,25.14341,135432,shop_2,orange-power,glass,500ml,0.94,40455
1547,30/06/13,Irakleion,35.32787,25.14341,135432,shop_2,orange-power,plastic,1.5lt,1.91,33266
